Register Output,Fraction,Guess for r,guess1,guess2
1101101010100(bin) = 6996(dec),41/48,48,5,1
1101101010101(bin) = 6997(dec),41/48,48,5,1
1101101010110(bin) = 6998(dec),41/48,48,5,1
1101101111010(bin) = 7034(dec),43/50,50,1,11
1101101111011(bin) = 7035(dec),43/50,50,1,11
1101101111100(bin) = 7036(dec),43/50,50,1,11
1101101111101(bin) = 7037(dec),43/50,50,1,11
1101101111110(bin) = 7038(dec),43/50,50,1,11
1101101111111(bin) = 7039(dec),43/50,50,1,11
1101110000000(bin) = 7040(dec),43/50,50,1,11
1101110000001(bin) = 7041(dec),43/50,50,1,11
1101110000010(bin) = 7042(dec),43/50,50,1,11
1101110000011(bin) = 7043(dec),43/50,50,1,11
1101110000100(bin) = 7044(dec),43/50,50,1,11
1101110000101(bin) = 7045(dec),43/50,50,1,11
1101110000110(bin) = 7046(dec),43/50,50,1,11
1101110000111(bin) = 7047(dec),43/50,50,1,11
1101110001100(bin) = 7052(dec),31/36,36,1,5
1101110001101(bin) = 7053(dec),31/36,36,1,5
1101110001110(bin) = 7054(dec),31/36,36,1,5
1101110001111(bin) = 7055(dec),31/36,36,1,5
1101110010000(bin) = 7056(dec),31/36,36,1,5
1101110010001(bin) = 7057(dec),31/36,36,1,5
1101110010010(bin) = 7058(dec),31/36,36,1,5
1101110010011(bin) = 7059(dec),25/29,29,1,5
1101110010100(bin) = 7060(dec),25/29,29,1,5
1101110010101(bin) = 7061(dec),25/29,29,1,5
1101110010110(bin) = 7062(dec),25/29,29,1,5
1101110010111(bin) = 7063(dec),25/29,29,1,5
1101110011000(bin) = 7064(dec),25/29,29,1,5
1101110011001(bin) = 7065(dec),44/51,51,1,11
1101110011010(bin) = 7066(dec),44/51,51,1,11
1101110011011(bin) = 7067(dec),44/51,51,1,11
1101110011100(bin) = 7068(dec),44/51,51,1,11
1101110011101(bin) = 7069(dec),44/51,51,1,11
1101110011110(bin) = 7070(dec),44/51,51,1,11
1101110011111(bin) = 7071(dec),44/51,51,1,11
1101110101000(bin) = 7080(dec),32/37,37,1,5
1101110101001(bin) = 7081(dec),32/37,37,1,5
1101110101010(bin) = 7082(dec),32/37,37,1,5
1101110101011(bin) = 7083(dec),32/37,37,1,5
1101110101100(bin) = 7084(dec),32/37,37,1,5
1101110101101(bin) = 7085(dec),32/37,37,1,5
1101110101110(bin) = 7086(dec),32/37,37,1,5
1101110101111(bin) = 7087(dec),32/37,37,1,5
1101110110000(bin) = 7088(dec),45/52,52,1,5
1101110110001(bin) = 7089(dec),45/52,52,1,5
1101110110010(bin) = 7090(dec),45/52,52,1,5
1101110110011(bin) = 7091(dec),45/52,52,1,5
1101110110100(bin) = 7092(dec),45/52,52,1,5
1101110110101(bin) = 7093(dec),45/52,52,1,5
1101110110110(bin) = 7094(dec),45/52,52,1,5
1101111000001(bin) = 7105(dec),46/53,53,1,5
1101111000010(bin) = 7106(dec),46/53,53,1,5
1101111000011(bin) = 7107(dec),46/53,53,1,5
1101111000100(bin) = 7108(dec),46/53,53,1,5
1101111000101(bin) = 7109(dec),46/53,53,1,5
1101111000110(bin) = 7110(dec),46/53,53,1,5
1101111000111(bin) = 7111(dec),46/53,53,1,5
1101111001000(bin) = 7112(dec),46/53,53,1,5
1101111011101(bin) = 7133(dec),27/31,31,1,11
1101111011110(bin) = 7134(dec),27/31,31,1,11
1101111011111(bin) = 7135(dec),27/31,31,1,11
1101111100000(bin) = 7136(dec),27/31,31,1,11
1101111100001(bin) = 7137(dec),27/31,31,1,11
1101111100010(bin) = 7138(dec),27/31,31,1,11
1101111110111(bin) = 7159(dec),7/8,8,5,1
1101111111000(bin) = 7160(dec),7/8,8,5,1
1101111111001(bin) = 7161(dec),7/8,8,5,1
1101111111010(bin) = 7162(dec),7/8,8,5,1
1101111111011(bin) = 7163(dec),7/8,8,5,1
1101111111100(bin) = 7164(dec),7/8,8,5,1
1101111111101(bin) = 7165(dec),7/8,8,5,1
1101111111110(bin) = 7166(dec),7/8,8,5,1
1101111111111(bin) = 7167(dec),7/8,8,5,1
1110000000000(bin) = 7168(dec),7/8,8,5,1
1110000000001(bin) = 7169(dec),7/8,8,5,1
1110000000010(bin) = 7170(dec),7/8,8,5,1
1110000000011(bin) = 7171(dec),7/8,8,5,1
1110000000100(bin) = 7172(dec),7/8,8,5,1
1110000000101(bin) = 7173(dec),7/8,8,5,1
1110000000110(bin) = 7174(dec),7/8,8,5,1
1110000000111(bin) = 7175(dec),7/8,8,5,1
1110000001000(bin) = 7176(dec),7/8,8,5,1
1110000001001(bin) = 7177(dec),7/8,8,5,1
1110000001010(bin) = 7178(dec),7/8,8,5,1
1110000001011(bin) = 7179(dec),43/49,49,5,1
1110000001100(bin) = 7180(dec),43/49,49,5,1
1110000001101(bin) = 7181(dec),43/49,49,5,1
1110000001110(bin) = 7182(dec),43/49,49,5,1
1110000001111(bin) = 7183(dec),43/49,49,5,1
1110000010000(bin) = 7184(dec),43/49,49,5,1
1110000010001(bin) = 7185(dec),43/49,49,5,1
1110000010010(bin) = 7186(dec),43/49,49,5,1
1110000010011(bin) = 7187(dec),43/49,49,5,1
1110000010100(bin) = 7188(dec),43/49,49,5,1
1110000010101(bin) = 7189(dec),43/49,49,5,1
1110000010110(bin) = 7190(dec),43/49,49,5,1
1110000011101(bin) = 7197(dec),29/33,33,5,1
1110000011110(bin) = 7198(dec),29/33,33,5,1
1110000011111(bin) = 7199(dec),29/33,33,5,1
1110000100000(bin) = 7200(dec),29/33,33,5,1
1110000100001(bin) = 7201(dec),29/33,33,5,1
1110000100010(bin) = 7202(dec),29/33,33,5,1
1110000100011(bin) = 7203(dec),29/33,33,5,1
1110000100100(bin) = 7204(dec),22/25,25,5,1
1110000100101(bin) = 7205(dec),22/25,25,5,1
1110000100110(bin) = 7206(dec),22/25,25,5,1
1110000100111(bin) = 7207(dec),22/25,25,5,1
1110000101000(bin) = 7208(dec),22/25,25,5,1
1110000101001(bin) = 7209(dec),22/25,25,5,1
1110000101010(bin) = 7210(dec),22/25,25,5,1
1110000101011(bin) = 7211(dec),22/25,25,5,1
1110000101100(bin) = 7212(dec),22/25,25,5,1
1110000110111(bin) = 7223(dec),15/17,17,5,1
1110000111000(bin) = 7224(dec),15/17,17,5,1
1110000111001(bin) = 7225(dec),15/17,17,5,1
1110000111010(bin) = 7226(dec),15/17,17,5,1
1110000111011(bin) = 7227(dec),15/17,17,5,1
1110000111100(bin) = 7228(dec),15/17,17,5,1
1110000111101(bin) = 7229(dec),15/17,17,5,1
1110000111110(bin) = 7230(dec),15/17,17,5,1
1110000111111(bin) = 7231(dec),15/17,17,5,1
1110001000000(bin) = 7232(dec),15/17,17,5,1
1110001000001(bin) = 7233(dec),15/17,17,5,1
1110001011011(bin) = 7259(dec),39/44,44,1,5
1110001011100(bin) = 7260(dec),39/44,44,1,5
1110001011101(bin) = 7261(dec),39/44,44,1,5
1110001011110(bin) = 7262(dec),39/44,44,1,5
1110001011111(bin) = 7263(dec),47/53,53,1,5
1110001100000(bin) = 7264(dec),47/53,53,1,5
1110001100001(bin) = 7265(dec),47/53,53,1,5
1110001100010(bin) = 7266(dec),47/53,53,1,5
1110001100011(bin) = 7267(dec),47/53,53,1,5
1110001100100(bin) = 7268(dec),47/53,53,1,5
1110001100101(bin) = 7269(dec),47/53,53,1,5
1110001100110(bin) = 7270(dec),47/53,53,1,5
1110001100111(bin) = 7271(dec),47/53,53,1,5
1110001101000(bin) = 7272(dec),47/53,53,1,5
1110001101001(bin) = 7273(dec),47/53,53,1,5
1110001101010(bin) = 7274(dec),8/9,9,5,1
1110001101011(bin) = 7275(dec),8/9,9,5,1
1110001101100(bin) = 7276(dec),8/9,9,5,1
1110001101101(bin) = 7277(dec),8/9,9,5,1
1110001101110(bin) = 7278(dec),8/9,9,5,1
1110001101111(bin) = 7279(dec),8/9,9,5,1
1110001110000(bin) = 7280(dec),8/9,9,5,1
1110001110001(bin) = 7281(dec),8/9,9,5,1
1110001110010(bin) = 7282(dec),8/9,9,5,1
1110001110011(bin) = 7283(dec),8/9,9,5,1
1110001110100(bin) = 7284(dec),8/9,9,5,1
1110001110101(bin) = 7285(dec),8/9,9,5,1
1110001110110(bin) = 7286(dec),8/9,9,5,1
1110001110111(bin) = 7287(dec),8/9,9,5,1
1110001111000(bin) = 7288(dec),8/9,9,5,1
1110001111001(bin) = 7289(dec),8/9,9,5,1
1110001111010(bin) = 7290(dec),8/9,9,5,1
1110010001000(bin) = 7304(dec),33/37,37,1,5
1110010001001(bin) = 7305(dec),33/37,37,1,5
1110010001010(bin) = 7306(dec),33/37,37,1,5
1110010001011(bin) = 7307(dec),33/37,37,1,5
1110010001100(bin) = 7308(dec),33/37,37,1,5
1110010001101(bin) = 7309(dec),33/37,37,1,5
1110010001110(bin) = 7310(dec),33/37,37,1,5
1110010001111(bin) = 7311(dec),25/28,28,1,5
1110010010000(bin) = 7312(dec),25/28,28,1,5
1110010010001(bin) = 7313(dec),25/28,28,1,5
1110010010010(bin) = 7314(dec),25/28,28,1,5
1110010010011(bin) = 7315(dec),25/28,28,1,5
1110010010100(bin) = 7316(dec),25/28,28,1,5
1110010010101(bin) = 7317(dec),25/28,28,1,5
1110010100111(bin) = 7335(dec),43/48,48,5,1
1110010101000(bin) = 7336(dec),43/48,48,5,1
1110010101001(bin) = 7337(dec),43/48,48,5,1
1110010101010(bin) = 7338(dec),43/48,48,5,1
1110010101011(bin) = 7339(dec),43/48,48,5,1
1110010101100(bin) = 7340(dec),43/48,48,5,1
1110010101101(bin) = 7341(dec),43/48,48,5,1
1110010101110(bin) = 7342(dec),26/29,29,1,5
1110010101111(bin) = 7343(dec),26/29,29,1,5
1110010110000(bin) = 7344(dec),26/29,29,1,5
1110010110001(bin) = 7345(dec),26/29,29,1,5
1110010110010(bin) = 7346(dec),26/29,29,1,5
1110010110011(bin) = 7347(dec),26/29,29,1,5
1110010110100(bin) = 7348(dec),26/29,29,1,5
1110010111010(bin) = 7354(dec),44/49,49,5,1
1110010111011(bin) = 7355(dec),44/49,49,5,1
1110010111110(bin) = 7358(dec),44/49,49,5,1
1110011000000(bin) = 7360(dec),44/49,49,5,1
1110011000001(bin) = 7361(dec),44/49,49,5,1
1110011000010(bin) = 7362(dec),44/49,49,5,1
1110011000011(bin) = 7363(dec),44/49,49,5,1
1110011000101(bin) = 7365(dec),9/10,10,1,11
1110011010001(bin) = 7377(dec),9/10,10,1,11
1110011010010(bin) = 7378(dec),9/10,10,1,11
1110011010101(bin) = 7381(dec),46/51,51,1,11
1110011010111(bin) = 7383(dec),46/51,51,1,11
1110011011000(bin) = 7384(dec),46/51,51,1,11
1110011011001(bin) = 7385(dec),46/51,51,1,11
1110011011010(bin) = 7386(dec),46/51,51,1,11
1110011011011(bin) = 7387(dec),46/51,51,1,11
1110011011100(bin) = 7388(dec),46/51,51,1,11
1110011011101(bin) = 7389(dec),46/51,51,1,11
1110011011110(bin) = 7390(dec),46/51,51,1,11
1110011100101(bin) = 7397(dec),28/31,31,1,11
1110011100110(bin) = 7398(dec),28/31,31,1,11
1110011100111(bin) = 7399(dec),28/31,31,1,11
1110011101000(bin) = 7400(dec),28/31,31,1,11
1110011101001(bin) = 7401(dec),28/31,31,1,11
1110011101011(bin) = 7403(dec),47/52,52,1,5
1110011101100(bin) = 7404(dec),47/52,52,1,5
1110011101101(bin) = 7405(dec),47/52,52,1,5
1110011101110(bin) = 7406(dec),47/52,52,1,5
1110011101111(bin) = 7407(dec),47/52,52,1,5
1110011110000(bin) = 7408(dec),47/52,52,1,5
1110011110001(bin) = 7409(dec),19/21,21,11,5
1110011110010(bin) = 7410(dec),19/21,21,11,5
1110011110011(bin) = 7411(dec),19/21,21,11,5
1110011110100(bin) = 7412(dec),19/21,21,11,5
1110011110101(bin) = 7413(dec),19/21,21,11,5
1110011110110(bin) = 7414(dec),19/21,21,11,5
1110011110111(bin) = 7415(dec),19/21,21,11,5
1110011111000(bin) = 7416(dec),48/53,53,1,5
1110011111001(bin) = 7417(dec),48/53,53,1,5
1110011111010(bin) = 7418(dec),48/53,53,1,5
1110011111011(bin) = 7419(dec),48/53,53,1,5
1110011111100(bin) = 7420(dec),48/53,53,1,5
1110011111101(bin) = 7421(dec),48/53,53,1,5
1110011111110(bin) = 7422(dec),29/32,32,5,1
1110011111111(bin) = 7423(dec),29/32,32,5,1
1110100000000(bin) = 7424(dec),29/32,32,5,1
1110100000001(bin) = 7425(dec),29/32,32,5,1
1110100000010(bin) = 7426(dec),29/32,32,5,1
1110100010001(bin) = 7441(dec),10/11,11,1,11
1110100010010(bin) = 7442(dec),10/11,11,1,11
1110100010011(bin) = 7443(dec),10/11,11,1,11
1110100010100(bin) = 7444(dec),10/11,11,1,11
1110100010101(bin) = 7445(dec),10/11,11,1,11
1110100010110(bin) = 7446(dec),10/11,11,1,11
1110100010111(bin) = 7447(dec),10/11,11,1,11
1110100011000(bin) = 7448(dec),10/11,11,1,11
1110100011001(bin) = 7449(dec),10/11,11,1,11
1110100011010(bin) = 7450(dec),10/11,11,1,11
1110100011011(bin) = 7451(dec),10/11,11,1,11
1110100011100(bin) = 7452(dec),10/11,11,1,11
1110100011101(bin) = 7453(dec),10/11,11,1,11
1110100011110(bin) = 7454(dec),10/11,11,1,11
1110100011111(bin) = 7455(dec),10/11,11,1,11
1110100100000(bin) = 7456(dec),41/45,45,1,5
1110100100001(bin) = 7457(dec),41/45,45,1,5
1110100100010(bin) = 7458(dec),41/45,45,1,5
1110100100011(bin) = 7459(dec),41/45,45,1,5
1110100100100(bin) = 7460(dec),41/45,45,1,5
1110100100101(bin) = 7461(dec),41/45,45,1,5
1110100100110(bin) = 7462(dec),41/45,45,1,5
1110100100111(bin) = 7463(dec),41/45,45,1,5
1110100101000(bin) = 7464(dec),41/45,45,1,5
1110100101001(bin) = 7465(dec),41/45,45,1,5
1110100101010(bin) = 7466(dec),41/45,45,1,5
1110101001111(bin) = 7503(dec),11/12,12,1,5
1110101010000(bin) = 7504(dec),11/12,12,1,5
1110101010001(bin) = 7505(dec),11/12,12,1,5
1110101010010(bin) = 7506(dec),11/12,12,1,5
1110101010011(bin) = 7507(dec),11/12,12,1,5
1110101010100(bin) = 7508(dec),11/12,12,1,5
1110101010101(bin) = 7509(dec),11/12,12,1,5
1110101010110(bin) = 7510(dec),11/12,12,1,5
1110101010111(bin) = 7511(dec),11/12,12,1,5
1110101011000(bin) = 7512(dec),11/12,12,1,5
1110101011001(bin) = 7513(dec),11/12,12,1,5
1110101011010(bin) = 7514(dec),11/12,12,1,5
1110101011011(bin) = 7515(dec),11/12,12,1,5
1110101011100(bin) = 7516(dec),11/12,12,1,5
1110101011101(bin) = 7517(dec),45/49,49,5,1
1110101011110(bin) = 7518(dec),45/49,49,5,1
1110101011111(bin) = 7519(dec),45/49,49,5,1
1110101100000(bin) = 7520(dec),45/49,49,5,1
1110101100001(bin) = 7521(dec),45/49,49,5,1
1110101100010(bin) = 7522(dec),45/49,49,5,1
1110101100011(bin) = 7523(dec),45/49,49,5,1
1110101100100(bin) = 7524(dec),45/49,49,5,1
1110101100101(bin) = 7525(dec),45/49,49,5,1
1110101100110(bin) = 7526(dec),34/37,37,1,5
1110101100111(bin) = 7527(dec),34/37,37,1,5
1110101101000(bin) = 7528(dec),34/37,37,1,5
1110101101001(bin) = 7529(dec),34/37,37,1,5
1110101101010(bin) = 7530(dec),34/37,37,1,5
1110101101011(bin) = 7531(dec),34/37,37,1,5
1110101101100(bin) = 7532(dec),34/37,37,1,5
1110101101101(bin) = 7533(dec),23/25,25,5,1
1110101101110(bin) = 7534(dec),23/25,25,5,1
1110101101111(bin) = 7535(dec),23/25,25,5,1
1110101110000(bin) = 7536(dec),23/25,25,5,1
1110101110001(bin) = 7537(dec),23/25,25,5,1
1110101110010(bin) = 7538(dec),23/25,25,5,1
1110101110011(bin) = 7539(dec),23/25,25,5,1
1110101110100(bin) = 7540(dec),23/25,25,5,1
1110101111100(bin) = 7548(dec),47/51,51,1,11
1110101111101(bin) = 7549(dec),47/51,51,1,11
1110101111110(bin) = 7550(dec),47/51,51,1,11
1110101111111(bin) = 7551(dec),47/51,51,1,11
1110110000000(bin) = 7552(dec),47/51,51,1,11
1110110000001(bin) = 7553(dec),47/51,51,1,11
1110110000010(bin) = 7554(dec),47/51,51,1,11
1110110000011(bin) = 7555(dec),47/51,51,1,11
1110110000100(bin) = 7556(dec),12/13,13,1,5
1110110000101(bin) = 7557(dec),12/13,13,1,5
1110110000110(bin) = 7558(dec),12/13,13,1,5
1110110000111(bin) = 7559(dec),12/13,13,1,5
1110110001000(bin) = 7560(dec),12/13,13,1,5
1110110001001(bin) = 7561(dec),12/13,13,1,5
1110110001010(bin) = 7562(dec),12/13,13,1,5
1110110001011(bin) = 7563(dec),12/13,13,1,5
1110110001100(bin) = 7564(dec),12/13,13,1,5
1110110001101(bin) = 7565(dec),12/13,13,1,5
1110110001110(bin) = 7566(dec),12/13,13,1,5
1110110001111(bin) = 7567(dec),12/13,13,1,5
1110110010000(bin) = 7568(dec),49/53,53,1,5
1110110010001(bin) = 7569(dec),49/53,53,1,5
1110110010010(bin) = 7570(dec),49/53,53,1,5
1110110010011(bin) = 7571(dec),49/53,53,1,5
1110110010100(bin) = 7572(dec),49/53,53,1,5
1110110010101(bin) = 7573(dec),49/53,53,1,5
1110110010110(bin) = 7574(dec),49/53,53,1,5
1110110010111(bin) = 7575(dec),49/53,53,1,5
1110111001000(bin) = 7624(dec),27/29,29,1,5
1110111001001(bin) = 7625(dec),27/29,29,1,5
1110111001010(bin) = 7626(dec),27/29,29,1,5
1110111001011(bin) = 7627(dec),27/29,29,1,5
1110111001100(bin) = 7628(dec),27/29,29,1,5
1110111001101(bin) = 7629(dec),27/29,29,1,5
1110111001110(bin) = 7630(dec),27/29,29,1,5
1110111001111(bin) = 7631(dec),41/44,44,1,5
1110111010000(bin) = 7632(dec),41/44,44,1,5
1110111010001(bin) = 7633(dec),41/44,44,1,5
1110111010010(bin) = 7634(dec),41/44,44,1,5
1110111010011(bin) = 7635(dec),41/44,44,1,5
1110111010100(bin) = 7636(dec),41/44,44,1,5
1110111010101(bin) = 7637(dec),41/44,44,1,5
1110111010110(bin) = 7638(dec),41/44,44,1,5
1110111010111(bin) = 7639(dec),41/44,44,1,5
1110111101101(bin) = 7661(dec),29/31,31,1,11
1110111101110(bin) = 7662(dec),29/31,31,1,11
1110111101111(bin) = 7663(dec),29/31,31,1,11
1110111110000(bin) = 7664(dec),29/31,31,1,11
1110111110001(bin) = 7665(dec),29/31,31,1,11
1110111110010(bin) = 7666(dec),29/31,31,1,11
1110111111011(bin) = 7675(dec),15/16,16,5,1
1110111111100(bin) = 7676(dec),15/16,16,5,1
1110111111101(bin) = 7677(dec),15/16,16,5,1
1110111111110(bin) = 7678(dec),15/16,16,5,1
1110111111111(bin) = 7679(dec),15/16,16,5,1
1111000000000(bin) = 7680(dec),15/16,16,5,1
1111000000001(bin) = 7681(dec),15/16,16,5,1
1111000000010(bin) = 7682(dec),15/16,16,5,1
1111000000011(bin) = 7683(dec),15/16,16,5,1
1111000000100(bin) = 7684(dec),15/16,16,5,1
1111000000101(bin) = 7685(dec),15/16,16,5,1
1111000000110(bin) = 7686(dec),46/49,49,5,1
1111000000111(bin) = 7687(dec),46/49,49,5,1
1111000001000(bin) = 7688(dec),46/49,49,5,1
1111000001001(bin) = 7689(dec),46/49,49,5,1
1111000001010(bin) = 7690(dec),46/49,49,5,1
1111000001011(bin) = 7691(dec),46/49,49,5,1
1111000001100(bin) = 7692(dec),46/49,49,5,1
1111000001101(bin) = 7693(dec),31/33,33,5,1
1111000001110(bin) = 7694(dec),31/33,33,5,1
1111000001111(bin) = 7695(dec),31/33,33,5,1
1111000010000(bin) = 7696(dec),31/33,33,5,1
1111000010001(bin) = 7697(dec),31/33,33,5,1
1111000010010(bin) = 7698(dec),47/50,50,1,11
1111000010011(bin) = 7699(dec),47/50,50,1,11
1111000010100(bin) = 7700(dec),47/50,50,1,11
1111000010101(bin) = 7701(dec),47/50,50,1,11
1111000010110(bin) = 7702(dec),47/50,50,1,11
1111000010111(bin) = 7703(dec),47/50,50,1,11
1111000011000(bin) = 7704(dec),47/50,50,1,11
1111000011001(bin) = 7705(dec),47/50,50,1,11
1111000011010(bin) = 7706(dec),16/17,17,5,1
1111000011011(bin) = 7707(dec),16/17,17,5,1
1111000011100(bin) = 7708(dec),16/17,17,5,1
1111000011101(bin) = 7709(dec),16/17,17,5,1
1111000011110(bin) = 7710(dec),16/17,17,5,1
1111000011111(bin) = 7711(dec),16/17,17,5,1
1111000100000(bin) = 7712(dec),16/17,17,5,1
1111000100001(bin) = 7713(dec),16/17,17,5,1
1111000100010(bin) = 7714(dec),16/17,17,5,1
1111000100011(bin) = 7715(dec),49/52,52,1,5
1111000100100(bin) = 7716(dec),49/52,52,1,5
1111000100101(bin) = 7717(dec),49/52,52,1,5
1111000100110(bin) = 7718(dec),49/52,52,1,5
1111000100111(bin) = 7719(dec),49/52,52,1,5
1111000101000(bin) = 7720(dec),49/52,52,1,5
1111000101001(bin) = 7721(dec),49/52,52,1,5
1111000101111(bin) = 7727(dec),50/53,53,1,5
1111000110000(bin) = 7728(dec),50/53,53,1,5
1111000110010(bin) = 7730(dec),50/53,53,1,5
1111000110011(bin) = 7731(dec),50/53,53,1,5
1111000110100(bin) = 7732(dec),50/53,53,1,5
1111001000100(bin) = 7748(dec),35/37,37,1,5
1111001000101(bin) = 7749(dec),35/37,37,1,5
1111001000110(bin) = 7750(dec),35/37,37,1,5
1111001000111(bin) = 7751(dec),35/37,37,1,5
1111001001000(bin) = 7752(dec),35/37,37,1,5
1111001001001(bin) = 7753(dec),35/37,37,1,5
1111001001010(bin) = 7754(dec),35/37,37,1,5
1111001001011(bin) = 7755(dec),35/37,37,1,5
1111001110110(bin) = 7798(dec),20/21,21,11,5
1111001110111(bin) = 7799(dec),20/21,21,11,5
1111001111000(bin) = 7800(dec),20/21,21,11,5
1111001111010(bin) = 7802(dec),20/21,21,11,5
1111001111011(bin) = 7803(dec),20/21,21,11,5
1111001111101(bin) = 7805(dec),20/21,21,11,5
1111001111110(bin) = 7806(dec),20/21,21,11,5
1111010010000(bin) = 7824(dec),43/45,45,1,5
1111010010001(bin) = 7825(dec),43/45,45,1,5
1111010010010(bin) = 7826(dec),43/45,45,1,5
1111010010011(bin) = 7827(dec),43/45,45,1,5
1111010010100(bin) = 7828(dec),43/45,45,1,5
1111010010101(bin) = 7829(dec),43/45,45,1,5
1111010010110(bin) = 7830(dec),43/45,45,1,5
1111010010111(bin) = 7831(dec),43/45,45,1,5
1111010101000(bin) = 7848(dec),23/24,24,5,1
1111010101001(bin) = 7849(dec),23/24,24,5,1
1111010101010(bin) = 7850(dec),23/24,24,5,1
1111010101011(bin) = 7851(dec),23/24,24,5,1
1111010101100(bin) = 7852(dec),23/24,24,5,1
1111010101101(bin) = 7853(dec),23/24,24,5,1
1111010101110(bin) = 7854(dec),23/24,24,5,1
1111010101111(bin) = 7855(dec),47/49,49,5,1
1111010110000(bin) = 7856(dec),47/49,49,5,1
1111010110001(bin) = 7857(dec),47/49,49,5,1
1111010110010(bin) = 7858(dec),47/49,49,5,1
1111010110011(bin) = 7859(dec),47/49,49,5,1
1111010110100(bin) = 7860(dec),47/49,49,5,1
1111010110101(bin) = 7861(dec),24/25,25,5,1
1111010110110(bin) = 7862(dec),24/25,25,5,1
1111010110111(bin) = 7863(dec),24/25,25,5,1
1111010111000(bin) = 7864(dec),24/25,25,5,1
1111010111001(bin) = 7865(dec),24/25,25,5,1
1111010111010(bin) = 7866(dec),24/25,25,5,1
1111010111011(bin) = 7867(dec),24/25,25,5,1
1111010111100(bin) = 7868(dec),49/51,51,1,11
1111010111110(bin) = 7870(dec),49/51,51,1,11
1111010111111(bin) = 7871(dec),49/51,51,1,11
1111011000000(bin) = 7872(dec),49/51,51,1,11
1111011000001(bin) = 7873(dec),49/51,51,1,11
1111011001000(bin) = 7880(dec),51/53,53,1,5
1111011001001(bin) = 7881(dec),51/53,53,1,5
1111011001010(bin) = 7882(dec),51/53,53,1,5
1111011001011(bin) = 7883(dec),51/53,53,1,5
1111011001100(bin) = 7884(dec),51/53,53,1,5
1111011001101(bin) = 7885(dec),51/53,53,1,5
1111011011001(bin) = 7897(dec),27/28,28,1,5
1111011011010(bin) = 7898(dec),27/28,28,1,5
1111011011011(bin) = 7899(dec),27/28,28,1,5
1111011011100(bin) = 7900(dec),27/28,28,1,5
1111011011101(bin) = 7901(dec),27/28,28,1,5
1111011011110(bin) = 7902(dec),27/28,28,1,5
1111011011111(bin) = 7903(dec),27/28,28,1,5
1111011100000(bin) = 7904(dec),27/28,28,1,5
1111011100001(bin) = 7905(dec),28/29,29,1,5
1111011100010(bin) = 7906(dec),28/29,29,1,5
1111011100011(bin) = 7907(dec),28/29,29,1,5
1111011100100(bin) = 7908(dec),28/29,29,1,5
1111011100101(bin) = 7909(dec),28/29,29,1,5
1111011100110(bin) = 7910(dec),28/29,29,1,5
1111011100111(bin) = 7911(dec),28/29,29,1,5
1111011101000(bin) = 7912(dec),28/29,29,1,5
1111011101001(bin) = 7913(dec),28/29,29,1,5
1111011101010(bin) = 7914(dec),28/29,29,1,5
1111011101011(bin) = 7915(dec),29/30,30,1,11
1111011101100(bin) = 7916(dec),29/30,30,1,11
1111011101101(bin) = 7917(dec),29/30,30,1,11
1111011101110(bin) = 7918(dec),29/30,30,1,11
1111011101111(bin) = 7919(dec),29/30,30,1,11
1111011110000(bin) = 7920(dec),29/30,30,1,11
1111011110001(bin) = 7921(dec),29/30,30,1,11
1111011110010(bin) = 7922(dec),29/30,30,1,11
1111011110011(bin) = 7923(dec),29/30,30,1,11
1111011110100(bin) = 7924(dec),30/31,31,1,11
1111011110101(bin) = 7925(dec),30/31,31,1,11
1111011110110(bin) = 7926(dec),30/31,31,1,11
1111011110111(bin) = 7927(dec),30/31,31,1,11
1111011111000(bin) = 7928(dec),30/31,31,1,11
1111011111001(bin) = 7929(dec),30/31,31,1,11
1111011111010(bin) = 7930(dec),30/31,31,1,11
1111011111011(bin) = 7931(dec),30/31,31,1,11
1111011111100(bin) = 7932(dec),31/32,32,5,1
1111011111101(bin) = 7933(dec),31/32,32,5,1
1111011111110(bin) = 7934(dec),31/32,32,5,1
1111011111111(bin) = 7935(dec),31/32,32,5,1
1111100000000(bin) = 7936(dec),31/32,32,5,1
1111100000001(bin) = 7937(dec),31/32,32,5,1
1111100000010(bin) = 7938(dec),31/32,32,5,1
1111100000011(bin) = 7939(dec),31/32,32,5,1
1111100000100(bin) = 7940(dec),32/33,33,5,1
1111100000101(bin) = 7941(dec),32/33,33,5,1
1111100000110(bin) = 7942(dec),32/33,33,5,1
1111100000111(bin) = 7943(dec),32/33,33,5,1
1111100001000(bin) = 7944(dec),32/33,33,5,1
1111100001001(bin) = 7945(dec),32/33,33,5,1
1111100001010(bin) = 7946(dec),32/33,33,5,1
1111100001011(bin) = 7947(dec),32/33,33,5,1
1111100011010(bin) = 7962(dec),35/36,36,1,5
1111100011011(bin) = 7963(dec),35/36,36,1,5
1111100011100(bin) = 7964(dec),35/36,36,1,5
1111100011101(bin) = 7965(dec),35/36,36,1,5
